productType,variantId,id,sku,categories,prices,tax,name.en,name.de,name.it,description.en,description.de,description.it,slug.en,slug.de,slug.it,metaTitle.en,metaDescription.en,metaKeywords.en,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,colorFreeDefinition.de,colorFreeDefinition.it,details.en,details.de,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew
,16,,M0E20000000E8FU,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8FU,80570,crime,no,,41.5,41.5,white,white,,,,,,sporty,women,s15,,,,
,17,,M0E20000000E8FV,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8FV,80570,crime,no,,42,42,white,white,,,,,,sporty,women,s15,,,,
,18,,M0E20000000E8FW,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8FW,80570,crime,no,,42.5,42.5,white,white,,,,,,sporty,women,s15,,,,
,19,,M0E20000000E8FX,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8FX,80570,crime,no,,43,43,white,white,,,,,,sporty,women,s15,,,,
,20,,M0E20000000E8FY,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8FY,80570,crime,no,,43.5,43.5,white,white,,,,,,sporty,women,s15,,,,
,21,,M0E20000000E8FZ,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8FZ,80570,crime,no,,44,44,white,white,,,,,,sporty,women,s15,,,,
,22,,M0E20000000E8G0,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8G0,80570,crime,no,,44.5,44.5,white,white,,,,,,sporty,women,s15,,,,
,23,,M0E20000000E8G1,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8G1,80570,crime,no,,45,45,white,white,,,,,,sporty,women,s15,,,,
,24,,M0E20000000E8G2,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8G2,80570,crime,no,,45.5,45.5,white,white,,,,,,sporty,women,s15,,,,
,25,,M0E20000000E8G3,,EUR 15625;EUR 10246 b2b;BE-EUR 12500;BG-EUR 12500;DK-EUR 12500;DE-EUR 12500;EE-EUR 12500;FI-EUR 12500;FR-EUR 12500;GR-EUR 12500;IE-EUR 12500;IT-EUR 12500;HR-EUR 12500;LV-EUR 12500;LT-EUR 12500;LU-EUR 12500;MT-EUR 12500;NL-EUR 12500;AT-EUR 12500;PL-EUR 12500;PT-EUR 12500;RO-EUR 12500;SE-EUR 12500;SK-EUR 12500;SI-EUR 12500;ES-EUR 12500;CZ-EUR 12500;HU-EUR 12500;GB-EUR 12500;CY-EUR 12500,,,,,,,,,,,,,,21253S15 WHITE,80570,M0E20000000E8G3,80570,crime,no,,46,46,white,white,,,,,,sporty,women,s15,,,,
main,1,aa16b9bf-e9b9-4d17-8ff6-4d20ee0fe264,M0E20000000E8LE,WOMEN>clothing>blusen,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,standard,Shirt Himons light blue,Bluse Himons hellblau,Camicia Himons azzurro,,,,himons-shirt-8138-lightblue,himons-bluse-8138-hellblau,himons-camicia-8138-azzurro,,,,8138 949 905,80583,M0E20000000E8LE,80583,himons,no,,xxs,34,blue,light blue,hellblau,azzurro,,,,business,women,s15,,,,
,2,,M0E20000000E8LF,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LF,80583,himons,no,,xxs,36,blue,light blue,,,,,,business,women,s15,,,,
,3,,M0E20000000E8LG,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LG,80583,himons,no,,xxs,38,blue,light blue,,,,,,business,women,s15,,,,
,4,,M0E20000000E8LH,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LH,80583,himons,no,,xs,40,blue,light blue,,,,,,business,women,s15,true,,,
,5,,M0E20000000E8LI,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LI,80583,himons,no,,s,42,blue,light blue,,,,,,business,women,s15,,,,
,6,,M0E20000000E8LJ,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LJ,80583,himons,no,,m,44,blue,light blue,,,,,,business,women,s15,,,,
,7,,M0E20000000E8LK,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LK,80583,himons,no,,l,46,blue,light blue,,,,,,business,women,s15,,,,
,8,,M0E20000000E8LL,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LL,80583,himons,no,,xl,48,blue,light blue,,,,,,business,women,s15,,,,
,9,,M0E20000000E8LM,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LM,80583,himons,no,,xxl,50,blue,light blue,,,,,,business,women,s15,,,,
,10,,M0E20000000E8LN,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LN,80583,himons,no,,xxxl,52,blue,light blue,,,,,,business,women,s15,,,,
,11,,M0E20000000E8LO,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LO,80583,himons,no,,xxxl,54,blue,light blue,,,,,,business,women,s15,,,,
,12,,M0E20000000E8LP,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LP,80583,himons,no,,xxxl,56,blue,light blue,,,,,,business,women,s15,,,,
,13,,M0E20000000E8LQ,,EUR 18625;EUR 12213 b2b;BE-EUR 14900;BG-EUR 14900;DK-EUR 14900;DE-EUR 14900;EE-EUR 14900;FI-EUR 14900;FR-EUR 14900;GR-EUR 14900;IE-EUR 14900;IT-EUR 14900;HR-EUR 14900;LV-EUR 14900;LT-EUR 14900;LU-EUR 14900;MT-EUR 14900;NL-EUR 14900;AT-EUR 14900;PL-EUR 14900;PT-EUR 14900;RO-EUR 14900;SE-EUR 14900;SK-EUR 14900;SI-EUR 14900;ES-EUR 14900;CZ-EUR 14900;HU-EUR 14900;GB-EUR 14900;CY-EUR 14900,,,,,,,,,,,,,,8138 949 905,80583,M0E20000000E8LQ,80583,himons,no,,xxxl,58,blue,light blue,,,,,,business,women,s15,,,,
main,1,de5a9d54-b70f-4018-9bbb-14acbc92379f,M0E20000000DOE0,MEN>clothing>blazer,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,standard,Blazer Circolo 1901 beige,Blazer Circolo 1901 beige,Blazer Circolo 1901 beige,,,,circolo-blazer-CN837-beige,circolo-blazer-CN837-beige,circolo-blazer-CN837-beige,,,,CN837 221A7,73275,M0E20000000DOE0,73275,circolo1901,yes,,xs,34,beige,beige,beige,beige,,,,sporty,men,s15,,,,
,2,,M0E20000000DOE1,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE1,73275,circolo1901,yes,,xs,36,beige,beige,,,,,,sporty,men,s15,,,,
,3,,M0E20000000DOE2,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE2,73275,circolo1901,yes,,xs,38,beige,beige,,,,,,sporty,men,s15,,,,
,4,,M0E20000000DOE3,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE3,73275,circolo1901,yes,,xs,40,beige,beige,,,,,,sporty,men,s15,,,,
,5,,M0E20000000DOE4,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE4,73275,circolo1901,yes,,xs,42,beige,beige,,,,,,sporty,men,s15,,,,
,6,,M0E20000000DOE5,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE5,73275,circolo1901,yes,,xs,44,beige,beige,,,,,,sporty,men,s15,,,,
,7,,M0E20000000DOE6,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE6,73275,circolo1901,yes,,s,46,beige,beige,,,,,,sporty,men,s15,,,,
,8,,M0E20000000DOE7,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE7,73275,circolo1901,yes,,m,48,beige,beige,,,,,,sporty,men,s15,true,,,
,9,,M0E20000000DOE8,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE8,73275,circolo1901,yes,,l,50,beige,beige,,,,,,sporty,men,s15,,,,
,10,,M0E20000000DOE9,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOE9,73275,circolo1901,yes,,xl,52,beige,beige,,,,,,sporty,men,s15,,,,
,11,,M0E20000000DOEA,,EUR 41125;EUR 26967 b2b;BE-EUR 32900;BG-EUR 32900;DK-EUR 32900;DE-EUR 32900;EE-EUR 32900;FI-EUR 32900;FR-EUR 32900;GR-EUR 32900;IE-EUR 32900;IT-EUR 32900;HR-EUR 32900;LV-EUR 32900;LT-EUR 32900;LU-EUR 32900;MT-EUR 32900;NL-EUR 32900;AT-EUR 32900;PL-EUR 32900;PT-EUR 32900;RO-EUR 32900;SE-EUR 32900;SK-EUR 32900;SI-EUR 32900;ES-EUR 32900;CZ-EUR 32900;HU-EUR 32900;GB-EUR 32900;CY-EUR 32900,,,,,,,,,,,,,,CN837 221A7,73275,M0E20000000DOEA,73275,circolo1901,yes,,xxl,54,beige,beige,,,,,,sporty,men,s15,,,,
